iyear,imonth,iday,latitude,longitude,city
2008,12,12,24.002451,86.283144,Dudhania
2008,12,12,24.431822,93.809136,Kumbi
2009,1,12,27.637545,94.884828,Dhemaji district
2009,1,12,24.798346,93.94043,Imphal
2009,3,12,24.844797,93.836269,Lairenkabi
2009,4,12,25.227922,93.16266,Dautohaja
2009,4,12,25.960734,93.497468,Karbi Anglong district
2009,4,12,18.791667,80.816667,Bijapur
2009,4,12,24.617528,93.888968,Mayang Imphal
2009,4,12,18.815236,82.712102,Koraput
2009,4,12,18.762784,82.903889,Damanjodi
2009,5,12,23.996872,85.371765,Hazaribagh
2009,6,12,12.924722,80.008056,Malaipattu
2009,6,12,23.762264,86.002069,Phusro
2009,6,12,24.798346,93.94043,Imphal
2009,7,12,20.244972,80.711144,Madanwada
2009,7,12,21.097103,81.030222,Rajnandgaon district
2009,9,12,25.095386,94.361652,Ukhrul district
2009,10,12,24.633691,87.850064,Pakur district
2009,10,12,23.390396,88.702469,Madhupur
2009,10,12,24.749905,84.370896,Salaiya
2009,10,12,25.195693,86.541023,Munger district
2009,10,12,26.484099,85.313322,Sheohar district
2009,10,12,24.749905,84.370896,Chanda
2009,10,12,23.982774,86.030013,Isri
2009,10,12,23.814043,86.4162,Dhanbad
2009,10,12,24.179793,86.306772,Giridih district
2009,10,12,22.427342,87.319695,Kulabheda
2009,10,12,22.580107,87.049958,Jorkisoli
2010,3,12,24.762841,86.338852,Rajhania
2010,4,12,22.585272,87.049698,Lalgarh
2010,4,12,26.802177,85.54704,Bishanpur
2010,4,12,26.802177,85.54704,Bishanpur
2010,4,12,23.669296,86.151112,Bokaro
2010,5,12,27.341404,92.303905,Daimara
2010,5,12,22.488072,86.853433,Gidhni
2010,5,12,22.585272,87.049698,Lalgarh
2010,6,12,18.9,81.35,Dantewada district
2010,6,12,10.815278,78.696389,Tiruchirappalli
2010,7,12,18.708305,80.995499,Kirandul
2010,7,12,22.875122,86.505971,Banduan
2010,8,12,18.364195,81.892418,Malkangiri district
2010,8,12,22.632073,86.764262,Belpahari
2010,9,12,24.108456,83.677393,Panchadumar
2010,9,12,22.585272,87.049698,Lalgarh
2010,9,12,22.404193,87.379866,West Midnapore district
2010,9,12,22.337591,87.049311,Lodhasuli
2010,10,12,18.791667,80.816667,Bijapur district
2010,10,12,24.798346,93.94043,Imphal
2010,11,12,24.795728,84.999721,Saliya
2010,11,12,33.750993,74.851444,Aglar
2010,11,12,23.669296,86.151112,Bokaro district
2011,1,12,23.669296,86.151112,Bokaro district
2011,2,12,22.124002,84.043175,Sundargarh district
2011,2,12,22.621222,86.893526,Beliaberah
2011,3,12,24.374475,84.188348,Bara
2011,3,12,19.598623,80.226578,Etapalli
2011,4,12,25.750796,93.174226,Lumding
2011,4,12,23.669296,86.151112,Bokaro district
2011,4,12,23.996872,85.371765,Hazaribagh
2011,4,12,24.798346,93.94043,Imphal
2011,5,12,23.669296,86.151112,Bokaro district
2011,5,12,20.181843,80.006844,Gadchiroli
2011,7,12,24.462866,84.177802,Pipra
2012,1,12,25.296447,93.041161,Natun Haza
2012,4,12,25.722446,90.190917,Dadengre
2012,4,12,27.51586,95.877973,Bordumsa
2012,5,12,25.939694,90.770842,Damra
2012,6,12,24.003563,86.147194,Madhuban
2012,7,12,19.357915,83.50702,Bodocheka
2012,7,12,25.445057,91.927915,Rasong
2012,8,12,18.638763,81.444647,Hadmamund
2012,9,12,24.798346,93.94043,Imphal
2012,11,12,24.798346,93.94043,Imphal
2012,11,12,24.707001,93.93026,Lilong
2013,1,12,34.374612,74.449661,Hardshiva
2013,1,12,17.365721,78.461377,Hyderabad
2013,1,12,24.151766,84.858978,Unknown
2013,1,12,23.926562,84.256204,Satbarwa
2013,2,12,24.777252,94.06322,Andro
2013,5,12,19.143321,81.576095,Marenga
2013,5,12,34.399281,74.281273,Handwara
2013,5,12,18.257257,81.298996,Timilwada
2013,5,12,18.8,80.8167,Bijapur
2013,6,12,20.181843,80.006844,Gadchiroli district
2013,7,12,24.348854,94.052215,T. Minou
2013,8,12,25.904939,93.729118,Dimapur
2013,8,12,25.567169,90.525782,Rongcheck Akong
2013,10,12,33.87962,74.94857,Koil
2013,11,12,18.391134,81.659273,Sukma district
2013,11,12,18.153452,81.508949,Dornapal
2013,11,12,20.208079,81.229706,Gundahur
2013,11,12,18.391134,81.659273,Sukma district
2013,12,12,18.355422,81.833743,Ramaguda
2013,12,12,17.940918,81.531387,Biliguda
2013,12,12,18.363526,81.895253,Chintanwada
2014,1,12,24.798346,93.94043,Imphal
2014,1,12,25.250344,86.997063,Bhagalpur
2014,3,12,24.498915,93.76814,Moirang
2014,4,12,18.755249,80.816788,Bijapur district
2014,4,12,18.932863,81.882246,Kamanar
2014,4,12,23.063396,85.247154,Khunti district
2014,4,12,24.820673,93.987893,Unknown
2014,4,12,24.716345,93.834572,Nambol
2014,4,12,23.896508,85.697042,Tiskopi
2014,5,12,22.551729,88.352341,Kolkata
2014,5,12,22.551729,88.352341,Kolkata
2014,5,12,22.65909,88.863432,Bashirhat
2014,6,12,33.4124,74.207707,Tarkundi
2014,6,12,33.4124,74.207707,Tarkundi
2014,6,12,21.5,85.5,Keonjhar district
2014,6,12,34.288891,74.463715,Sopore
2014,6,12,18.564658,82.963632,Pottangi
2014,7,12,24.817656,93.938215,Imphal West district
2014,7,12,25.094431,94.361036,Ukhrul district
2014,8,12,33.925059,75.01728,Awantipora
2014,8,12,26.147483,93.931747,Uriamghat
2014,8,12,26.519958,93.969764,Golaghat district
2014,8,12,26.519958,93.969764,Golaghat district
2014,8,12,26.519958,93.969764,Golaghat district
2014,8,12,26.519958,93.969764,Golaghat district
2014,8,12,26.519958,93.969764,Golaghat district
2014,8,12,24.342683,93.697754,Churachandpur district
2014,8,12,25.329775,90.572156,Jadogre
2014,9,12,20.269877,81.489781,Kanker district
2014,9,12,19.086906,84.285289,Ramgiri
2014,9,12,26.144476,91.641939,Jalukbari
2014,10,12,17.380766,82.054487,Tippapuram
2014,11,12,24.190044,94.138355,Haollephai
2014,12,12,20.951667,85.098523,Unknown
2014,12,12,34.288891,74.463715,Sopore
2014,12,12,26.705383,88.431226,Siliguri district
2015,1,12,23.806137,85.826501,Bokaro district
2015,1,12,23.178725,75.78491,Ujjain
2015,1,12,12.251801,75.298859,Peringom
2015,2,12,23.846212,86.136746,Bokaro district
2015,2,12,23.936463,86.074072,Nimiaghat
2015,2,12,26.983602,94.636591,Sivasagar
2015,2,12,26.983602,94.636591,Sivasagar
2015,2,12,26.538662,90.693912,Chirang district
2015,2,12,11.004712,77.563163,Kangayam
2015,2,12,11.101431,76.647229,Agali
2015,3,12,25.651754,90.803218,Rongjeng
2015,3,12,25.79661,93.046705,Lamsakhang
2015,3,12,13.02248,80.203187,Chennai
2015,4,12,20.271481,81.490233,Kanker district
2015,4,12,24.348455,93.701433,Churachandpur
2015,4,12,32.033863,75.399438,Gurdaspur
2015,5,12,25.435801,81.846311,Allahabad
2015,6,12,18.391134,81.659273,Sukma district
2015,6,12,18.340368,81.18164,Gadgadmeta
2015,6,12,34.365395,74.389536,Bomai
2015,6,12,25.509695,90.409414,Nangalbibra
2015,6,12,25.302061,90.048965,Purakhasia
2015,6,12,22.170443,83.66011,Telenpali
2015,6,12,16.039663,80.839163,Peteru
2015,6,12,18.79771,80.812864,Bijapur district
2015,8,12,33.743894,74.910742,Imam Sahib
2015,8,12,34.08374,74.789902,Srinagar
2015,8,12,33.710274,75.24153,Anantnag district
2015,8,12,23.325724,84.869926,Jamgai
2015,9,12,25.317811,90.439937,Chandagre
2015,10,12,19.723535,81.242411,Narayanpur district
2015,10,12,15.299327,74.123996,Unknown
2015,10,12,33.759364,74.803921,Shopian district
2015,10,12,26.773248,82.144164,Faizabad
2015,11,12,19.723535,81.242411,Narayanpur district
2015,12,12,26.226923,84.960072,Simra Nizamat
2015,12,12,20.251027,85.982517,Kathapada
2016,1,12,24.795452,84.999431,Gaya district
2016,1,12,24.533555,84.906028,Pipghati
2016,2,12,24.749162,93.421906,Nungba
2016,2,12,24.870348,94.013334,Sawombung
2016,2,12,18.736502,80.612907,Kongupalli
2016,2,12,25.305423,90.608678,Emangre
2016,2,12,25.554959,84.658611,Ara
2016,3,12,24.798346,93.94043,Imphal
2016,3,12,24.798346,93.94043,Imphal
2016,3,12,23.696436,87.859999,Takora
2016,3,12,19.33197,81.406269,Becha
2016,5,12,29.390946,76.963502,Panipat
2016,5,12,24.187059,84.882419,Dewaria
2016,6,12,33.596846,75.165935,Qazigund
2016,7,12,34.288891,74.463715,Sopore
2016,7,12,33.778175,76.576171,Noorbagh
2016,8,12,18.860831,80.721442,Bijapur district
2016,8,12,27.492618,95.348701,Bahbon
2016,8,12,27.291066,95.669461,Margherita
2016,8,12,33.533546,74.920877,Chanchur
2016,8,12,34.161541,74.553093,Pattan
2016,8,12,21.396664,80.660561,Sitapala
2016,8,12,24.016962,85.753863,Bishnugarh
2016,8,12,26.98261,94.642452,Sivasagar
2016,8,12,33.729829,75.157746,Tilwani
2016,8,12,26.091035,94.258974,Wokha district
2016,9,12,33.732216,75.157913,Anantnag
2016,9,12,34.288891,74.463715,Sopore
2016,9,12,13.036791,80.26763,Chennai
2016,9,12,11.108524,77.341066,Tiruppur
2016,9,12,14.442599,79.986456,Nellore
2016,9,12,25.611,85.144,Patna
2016,10,12,34.355309,74.342304,Kralagund
2016,11,12,24.953906,84.015937,Amratola
2016,11,12,26.151944,85.896944,Darbhanga
2016,11,12,11.717132,75.693595,Vanimal
2016,11,12,11.717132,75.693595,Vanimal
2016,12,12,23.865275,85.092165,Keredari
2016,12,12,24.824882,93.562291,Awangkhul
2016,12,12,24.395264,93.595508,Sehjang
2017,1,12,24.854695,93.616715,Padanpung
2017,1,12,24.862526,93.556877,Lukhambi
2017,1,12,18.768324,80.73156,Chinnakodepal
2017,1,12,19.496873,80.276733,Gadchiroli district
2017,2,12,18.792596,80.813556,Basaguda
2017,2,12,21.051944,83.381111,Kulhiamunda
2017,2,12,24.602707,86.221308,Bhelwaghati
2017,2,12,23.04413,84.537946,Kathupani
2017,2,12,23.04413,84.537946,Barisa Tongri
2017,5,12,24.652145,84.575245,Madanpur
2017,5,12,22.572048,85.460775,Erla
2017,6,12,33.931011,75.114212,Tral
2017,6,12,19.312699,84.78941,Brahmapur
2017,6,12,27.068953,88.192205,Bijanbari
2017,6,12,27.046316,88.271156,Darjeeling
2017,7,12,34.651772,73.970007,Keran
2017,8,12,34.08374,74.789902,Srinagar
2017,8,12,24.251247,94.301347,Moreh
2017,8,12,34.655361,73.952087,Keran
2017,9,12,20.041118,80.626495,Barda
2017,9,12,18.757196,80.712718,Modakpal
2017,10,12,33.836186,75.085516,Marhama
2017,10,12,33.824277,74.853225,Rajpora Chowk
2017,11,12,27.291143,95.669443,Margherita
2017,11,12,25.418369,90.749144,Rongding Awe
2017,11,12,22.724252,88.329036,Rishra
2017,12,12,25.568304,91.882859,Shillong
2017,12,12,19.595792,81.662228,Savalvahi
2017,12,12,26.591593,85.490707,Sitamarhi
1980,12,13,26.200605,92.937574,Unknown
1981,2,13,26.200605,92.937574,Unknown
1983,10,13,28.690073,77.213982,Delhi
1983,10,13,28.690073,77.213982,Delhi
1986,11,13,26.158435,94.562443,Unknown
1987,6,13,28.585836,77.153336,New Delhi
1987,6,13,30.672393,74.755048,Faridkot
1987,6,13,28.585836,77.153336,New Delhi
1987,6,13,28.585836,77.153336,New Delhi
1987,6,13,31.731389,75.181944,Udhoke
1987,7,13,31.51655,75.28897,Beas
1988,1,13,32.040763,75.401886,Gurdaspur District
1988,1,13,31.633979,74.872264,Amritsar District
1988,1,13,30.672393,74.755048,Faridkot District
1988,3,13,26.882837,88.279816,Kurseong
1988,3,13,19.524167,83.808611,Singamundi
1988,9,13,28.585836,77.153336,New Delhi
1988,9,13,30.615964,76.381092,Sirhind
1988,10,13,30.898024,75.860077,Ludhiana
1989,2,13,24.798346,93.94043,Imphal
1989,5,13,25.833611,75.599444,Gothra
1989,5,13,8.733056,76.716667,Varkala
1989,7,13,34.08374,74.789902,Srinagar
1990,2,13,27.939196,77.842446,Khair
1990,2,13,30.916931,74.819276,Karmuwal
1990,2,13,34.021244,74.722282,Budgam district
1990,2,13,34.08374,74.789902,Srinagar
1990,3,13,26.449923,80.331874,Kanpur
1990,3,13,34.08374,74.789902,Srinagar
1990,3,13,26.149794,91.763931,Gauhati
1990,4,13,28.585836,77.153336,New Delhi
1990,4,13,30.884444,77.9325,Sepalpani
1990,4,13,26.496451,90.701555,Bijni
1990,4,13,34.08374,74.789902,Srinagar
1990,4,13,34.08374,74.789902,Srinagar
1990,4,13,34.08374,74.789902,Srinagar
1990,6,13,34.016075,75.31498,Pahalgam
1990,6,13,34.08374,74.789902,Srinagar
1990,7,13,18.244363,76.143558,Kajala
1990,12,13,34.08374,74.789902,Srinagar
1990,12,13,34.216496,74.771943,Ganderbal
1991,6,13,31.124017,75.777846,Goraya
1991,6,13,25.668506,83.630296,Susundi
1991,6,13,28.585836,77.153336,New Delhi
1991,7,13,30.210994,74.945474,Bhatinda
1991,7,13,32.040763,75.401886,Gurdaspur
1991,7,13,30.954424,74.612085,Firozpur
1991,7,13,30.898024,75.860077,Ludhiana
1991,8,13,32.726602,74.857026,Jammu
1991,8,13,26.83565,92.865192,Kolabari
1991,8,13,34.08374,74.789902,Srinagar
1991,8,13,26.177349,90.624687,Goalpara
1991,11,13,23.830985,91.286371,Agartala
1991,11,13,25.317645,82.973914,Varanasi
1991,12,13,32.040763,75.401886,Gurdaspur district
1992,2,13,24.031667,79.151389,Bara
1992,3,13,33.778175,76.576171,Puhroo
1992,4,13,30.898024,75.860077,Ludhiana
1992,4,13,30.898024,75.860077,Ludhiana
1992,4,13,34.288891,74.463715,Sopore
1992,7,13,31.633078,74.878288,Amritsar
1992,8,13,31.638549,75.135566,Tarsikka
1992,8,13,31.147131,75.341218,Unknown
1992,8,13,31.534899,75.910571,Hoshiapur
1992,8,13,26.158435,94.562443,Unknown
1992,8,13,19.075984,72.877656,Bombay
1992,9,13,28.552546,77.555003,Dadri
1992,10,13,31.326015,75.576183,Jalandhar
1992,10,13,26.200605,92.937574,Unknown
1994,1,13,13.08268,80.270718,Chennai
1994,7,13,26.329008,91.005433,Barpeta District
1994,9,13,33.14575,75.548049,Doda district
1994,9,13,33.612159,74.925482,Damhal Hanjipora
1995,7,13,28.107778,75.487222,Hejampura
1995,9,13,33.934929,75.15416,Madora
1995,11,13,19.075984,72.877656,Mumbai
1996,2,13,33.732216,75.157913,Anantnag
1996,9,13,34.08374,74.789902,Srinagar
1996,12,13,23.931907,91.606885,Kalyanpur
1996,12,13,34.12983,74.837554,Srinagar
1997,1,13,26.524472,91.350511,Barama
1997,8,13,26.76901,94.237106,Kenduguri
1997,11,13,25.096074,85.313119,Unknown
1999,2,13,24.340933,93.587597,Tuilaphai
1999,3,13,25.163535,93.01364,Haflong
1999,7,13,34.415556,74.656667,Madar
1999,7,13,34.419539,74.63827,Bandipora
1999,11,13,32.184316,75.669148,Kandrori
2000,6,13,34.084253,74.504122,Kunzer
2000,7,13,24.123729,83.834044,Hasker
2000,7,13,26.479468,90.556866,Bongaigaon
2000,8,13,33.079037,75.29384,Kud
2000,8,13,32.726602,74.857026,Jammu
2000,8,13,34.08374,74.789902,Srinagar
2000,8,13,34.08374,74.789902,Srinagar
2000,9,13,25.960734,93.497468,Karbi Anglong district
2000,9,13,23.381934,84.963592,Narkopi
2000,12,13,33.788992,75.05077,Arwani
2001,3,13,33.778175,76.576171,Veelu
2001,3,13,24.798346,93.94043,Imphal
2001,3,13,34.205618,74.35399,Baramulla district
2001,8,13,33.612159,74.925482,Damhal Hanjipora
2001,8,13,34.016838,74.844677,Kanihama
2001,8,13,26.275268,92.953375,Unknown
2001,8,13,34.08374,74.789902,Srinagar
2001,12,13,28.585836,77.153336,New Delhi
2002,2,13,33.778175,76.576171,Bachay
2002,7,13,32.726602,74.857026,Jammu
2002,8,13,33.872342,74.900416,Pulwama district
2002,8,13,34.083658,74.797368,Srinagar district
2002,8,13,25.873163,90.403145,Raksamgiri
2002,10,13,26.47998,90.559979,Bongaigaon
2002,11,13,33.702222,74.218611,Lasana
2002,11,13,33.702222,74.218611,Lasana
2003,1,13,33.638889,74.44,Panar
2003,1,13,8.496142,76.943725,Thiruvananthapuram
2003,3,13,19.075984,72.877656,Mumbai
2003,3,13,33.371715,74.315313,Rajouri
2003,3,13,33.767001,74.092404,Poonch
2003,4,13,25.162086,84.73025,Karpi
2003,5,13,34.08374,74.789902,Srinagar
2003,5,13,33.538588,74.369286,Thanamandi
2003,9,13,34.026206,74.824394,Nowgam
2004,8,13,33.538588,74.369286,Thanamandi
2005,2,13,33.721287,74.831062,Shopian
2005,6,13,33.874027,74.901505,Pulwama
2006,5,13,18.9,81.35,Dantewada district
2006,5,13,33.14575,75.548049,Doda
2006,7,13,33.767001,74.092404,Poonch
2007,1,13,34.08374,74.789902,Srinagar
2007,6,13,26.347253,92.68385,Nagaon district
2007,6,13,26.25218,91.524878,Hajo
2007,8,13,34.419539,74.63827,Bandipora
2007,12,13,26.575482,93.893271,Golaghat district
2008,4,13,24.772916,86.386138,Jhajha
2008,4,13,27.491929,95.347833,Tinsukia district
2008,4,13,22.562035,87.154756,Salboni
2008,5,13,33.717003,74.836092,Shopian district
2008,5,13,26.708382,88.426874,Siliguri
2008,6,13,24.798346,93.94043,Imphal
2008,8,13,33.313294,75.763367,Kishtwar
2008,9,13,28.585836,77.153336,New Delhi
2008,9,13,28.585836,77.153336,New Delhi
2008,9,13,28.585836,77.153336,New Delhi
2008,9,13,28.585836,77.153336,New Delhi
2008,9,13,28.585836,77.153336,New Delhi
2008,9,13,28.585836,77.153336,New Delhi
2008,9,13,28.585836,77.153336,New Delhi
2008,10,13,24.822128,93.874214,Taothong
2008,11,13,25.125868,93.018342,Jatinga
2008,11,13,18.9,81.35,Dantewada district
2008,12,13,20.092619,80.674305,Kapsi
2008,12,13,23.369968,85.325012,Ranchi
2009,2,13,23.606222,83.617754,Balrampur
2009,2,13,23.606222,83.617754,Balrampur
2009,3,13,22.585272,87.049698,Lalgarh
2009,4,13,24.749905,84.370896,Dadamchilmi
2009,4,13,24.772137,84.497562,Pandu
2009,4,13,13.094454,77.586012,Yelahanka
2009,5,13,11.756356,79.763486,Cuddalore
2009,5,13,10.367312,77.980291,Dindigul
2009,5,13,11.127123,78.656894,Unknown
2009,5,13,22.716341,88.477966,Barasat
2009,5,13,24.577515,77.73185,Ashoknagar
2009,5,13,24.798346,93.94043,Imphal
2009,5,13,25.31935,93.011871,Gunjung
2009,6,13,11.874477,75.370366,Kannur
2009,6,13,22.068642,84.912799,Chandiposh
2009,6,13,23.075278,85.278889,Khunti
2009,7,13,26.678779,92.857672,Sonitpor district
2009,7,13,24.798346,93.94043,Imphal
2009,7,13,23.42053,88.748197,Dharampur
2009,7,13,23.174714,86.274261,Berada
2009,7,13,22.585272,87.049698,Lalgarh
2009,9,13,22.580919,87.014903,Binpur
2009,10,13,22.008698,86.418731,Mayurbhanj
2009,10,13,19.639543,79.474959,Dhanora
2009,10,13,24.71493,84.948474,Hussainganj
2009,10,13,25.195693,86.541023,Bandhu Bagicha
2009,10,13,24.817016,84.843111,Padaiya
2009,10,13,24.663698,85.019744,Gaya distict
2009,10,13,24.765209,86.338846,Ghodparan
2009,10,13,26.491815,84.684478,Sangrampur
2009,10,13,25.090798,85.311177,Unknown
2009,10,13,24.749905,84.370896,Amba
2009,10,13,23.982774,86.030013,Isri
2009,10,13,24.515186,84.802036,Nawadih
2009,10,13,23.814043,86.4162,Dhanbad
2009,10,13,19.413354,80.00591,Aheri
2009,10,13,19.413354,80.00591,Aheri
2009,10,13,22.008698,86.418731,Mayurbhanj
2009,11,13,23.873772,84.353,Manika
2009,11,13,18.364195,81.892418,Malkangiri district
2010,2,13,24.585433,92.589132,Hailabandi district
2010,2,13,18.52043,73.856744,Pune
2010,2,13,22.55482,87.043064,Bamal
2010,2,13,22.507239,86.556476,Dhalbhumgarh
2010,3,13,25.564796,83.979003,Buxar
2010,5,13,23.32339,86.16882,Arsa
2010,5,13,22.819444,87.234464,Chandabila
2010,6,13,23.579468,85.952859,Tilaya
2010,7,13,17.878896,81.390117,Injaram
2010,7,13,18.336306,81.476654,Bheji
2010,7,13,17.980901,81.438199,Errabore
2010,7,13,17.945263,81.359428,Gorkha
2010,7,13,18.9,81.35,Dantewada
2010,7,13,18.9,81.35,Dantewada
2010,7,13,22.35435,86.906606,Murakati
2010,8,13,22.819444,87.234464,Chandebila
2010,8,13,23.406839,87.925092,Bhatar
2010,8,13,23.065,86.269444,Salbani
2010,8,13,18.701641,81.248451,Bacheli
2010,9,13,18.336306,81.476654,Bheji
2010,9,13,24.179793,86.306772,Giridih district
2010,9,13,24.025907,84.056387,Shahpur
2010,9,13,24.628724,93.761325,Bishnupur
2010,10,13,18.486587,82.237957,Khairaput
2010,10,13,22.86775,86.944884,Belatikri
2010,10,13,26.795846,92.28714,Mazbat
2010,12,13,22.365086,85.437557,West Singhbhum district
2011,1,13,22.225265,87.053683,Chandpal
2011,2,13,22.209761,86.894348,Gopiballavpur
2011,4,13,23.744186,84.504429,Latehar district
2011,5,13,25.069201,84.01735,Pararya
2011,7,13,18.949506,72.8305,Mumbai
2011,7,13,19.018925,72.840447,Mumbai
2011,7,13,19.075984,72.877656,Mumbai
2012,2,13,28.585836,77.153336,New Delhi
2012,3,13,23.91925,84.291076,Tailyadeeh Mor
2012,4,13,34.038555,74.737209,Ompora
2012,4,13,25.318662,90.440804,Chokpot
2012,4,13,19.598623,80.226578,Etapalli
2012,5,13,18.708305,80.995499,Kirandul
2012,5,13,19.922273,80.543224,Bande
2012,5,13,20.035988,80.620102,Pakhanjure
2012,5,13,21.458804,80.197419,Unknown
2012,7,13,19.357915,83.50702,Bodocheka
2012,8,13,21.3333,83.6167,Bhuliabandh
2012,8,13,26.200604,92.937574,Dadgiri
2012,8,13,26.440046,89.969767,Padmabil
2012,8,13,24.196876,91.833052,Puthimari Nagaon
2012,8,13,18.391012,81.656929,Sukma
2012,9,13,24.798346,93.94043,Imphal
2012,10,13,24.65233,93.990834,Thoubal
2012,10,13,24.780654,93.967437,Imphal East district
2012,10,13,24.436667,84.813611,Hunterganj
2012,11,13,25.836554,86.397848,Jhara
2012,12,13,26.50134,77.993376,Morena
2013,1,13,20.244683,80.282758,Menda
2013,2,13,20.542442,82.554606,Barkot
2013,3,13,34.08374,74.789902,Srinagar
2013,3,13,26.575482,93.893271,Golaghat district
2013,3,13,22.7429,85.335867,Manmaru
2013,3,13,18.390961,81.662323,Sukma district
2013,6,13,24.92754,86.220503,Kundar
2013,7,13,23.259933,77.412615,Bhopal
2013,7,13,20.271723,80.309482,Dhanora
2013,7,13,34.399281,74.281273,Handwara
2013,8,13,23.470805,88.546629,Nadia district
2013,9,13,25.97461,92.909838,Jaishidhi
2013,9,13,24.852796,94.011154,Imphal
2013,9,13,24.798346,93.94043,Imphal
2013,9,13,25.095386,94.361652,Ukhrul
2013,11,13,24.744805,93.880613,Changangei
2013,11,13,18.391134,81.659273,Sukma district
2013,12,13,25.224232,90.376999,Gasupara
2013,12,13,19.712603,82.988122,Beheraguda
2014,1,13,18.879007,83.168179,Odia Pentha
2014,3,13,24.295329,84.635275,Pratappur
2014,3,13,24.606633,84.128879,Navinagar
2014,3,13,24.038749,84.475716,Palamau district
2014,3,13,24.956087,93.50119,Kulnung Khunou
2014,4,13,34.019352,74.999222,Khrew
2014,4,13,24.798346,93.94043,Imphal
2014,4,13,23.727913,86.104956,Bokaro district
2014,4,13,24.875427,85.504655,Nawada district
2014,4,13,25.171909,86.093492,Lakhisarai
2014,7,13,19.600437,81.671272,Usri
2014,8,13,33.987789,74.924454,Galandar Pampore
2014,8,13,23.755579,84.354205,Latehar district
2014,8,13,20.270123,81.489606,Kanker district
2014,8,13,33.131307,75.338108,Unknown
2014,9,13,26.555211,92.203317,Dalgaon
2014,9,13,22.283989,85.571537,West Singhbhum district
2014,9,13,17.32125,82.040714,East Godavari district
2014,11,13,24.812326,92.906361,Ratanpur
2014,11,13,23.19096,84.525476,Gumla district
2014,11,13,19.358012,83.721242,Pedapadu
2014,12,13,18.532139,80.944672,Sarkeguda
2015,1,13,12.171801,75.276645,Thavidissery
2015,2,13,20.585562,86.566056,Pattammundai
2015,2,13,27.108841,94.849721,Sepon
2015,3,13,20.480251,83.987676,Gochhapada
2015,3,13,24.18,86.3,Giridih district
2015,3,13,19.6,81.67,Kondagaon district
2015,4,13,19.209141,81.991659,Cholnar
2015,4,13,20.270755,81.490967,Kanker district
2015,4,13,18.679474,82.129017,Kartanpalli
2015,4,13,18.242918,81.92232,Bara
2015,4,13,32.559078,75.098517,Samba district
2015,4,13,23.808091,85.823025,Gomia
2015,5,13,19.595851,81.663776,Kondagaon district
2015,5,13,26.420811,95.0136,Changlangshu
2015,5,13,23.744186,84.504429,Latehar district
2015,6,13,19.203677,81.934386,Bastar district
2015,7,13,19.081216,80.808598,Kutru
2015,7,13,18.393021,81.660051,Timilwada
2015,7,13,9.972228,78.563782,Sivagangai district
2015,8,13,33.718375,74.83593,Shopian district
2015,8,13,26.812512,92.693547,Rabhapara
2015,8,13,17.696584,83.24478,Visakhapatnam
2015,8,13,17.696584,83.24478,Visakhapatnam
2015,8,13,17.696584,83.24478,Visakhapatnam
2015,8,13,17.696584,83.24478,Visakhapatnam
2015,8,13,30.809273,76.748463,Mullanpur Garibdass
2015,8,13,18.860831,80.721442,Gudaskal
2015,8,13,19.186766,81.923593,Bhatpal
2015,8,13,18.875916,80.709835,Chikagaon
2015,10,13,18.245703,81.318646,Chintagupha
2015,10,13,25.065947,84.016629,Dhansa
2015,10,13,24.656056,84.435647,Deo
2015,10,13,24.795452,84.999431,Gaya district
2015,11,13,34.526179,74.254614,Payerpati
2015,11,13,26.051513,91.869641,Byrnihat
2015,11,13,25.578773,91.893254,Shillong
2015,11,13,24.128611,84.185712,Palamau district
2015,11,13,24.128611,84.185712,Palamau district
2015,11,13,24.128611,84.185712,Palamau district
2015,11,13,24.128611,84.185712,Palamau district
2015,12,13,23.539264,84.52484,Onegara
2015,12,13,22.856126,86.012157,Chowka
2015,12,13,23.668412,87.682456,Bolpur
2016,1,13,25.513607,90.204298,Silkigre
2016,1,13,18.796075,80.821506,Bijapur district
2016,1,13,20.234637,86.382488,Jagatsinghpur district
2016,1,13,19.809053,85.848946,Puri
2016,1,13,19.528574,84.82515,Goshaninuagon
2016,2,13,18.493279,81.306487,Atalipara
2016,2,13,20.175066,81.143814,Sangam
2016,3,13,24.806749,93.117427,Jiribam
2016,3,13,18.995978,82.62798,Tanginiguda
2016,3,13,25.653245,90.393134,Boldamgre
2016,4,13,24.798346,93.94043,Imphal
2016,5,13,26.219631,84.356424,Siwan district
2016,5,13,25.56471,83.977748,Buxar
2016,5,13,25.579549,91.891915,Shillong
2016,5,13,13.120821,80.08611,Kavarapalayam
2016,6,13,33.08038,75.292791,Kud
2016,7,13,24.798346,93.94043,Imphal
2016,7,13,24.949036,84.03143,Sasaram
2016,8,13,26.149794,91.763931,Guwahati
2016,8,13,33.767001,74.092404,Poonch
2016,8,13,19.723535,81.242411,Kurkajhode
2016,10,13,10.222561,78.374231,Kottampatty
2016,10,13,26.846708,80.946159,Unknown
2016,11,13,18.791667,80.816667,Bijapur
2016,12,13,25.446633,84.869785,Harpur
2017,1,13,22.417103,72.896708,Borsad
2017,1,13,18.108706,82.10879,Chitrakonda
2017,1,13,24.428889,87.694722,Budharpakhar
2017,3,13,33.951888,74.929642,Kakapora
2017,3,13,24.138431,92.461212,Unknown
2017,4,13,33.871612,74.894569,Pulwama district
